Sujeto,Canal,Frecuencia,Potencia
sub-027,C3,11.875,4.6764745264403114e-11
sub-027,C3,12.5,2.3760520261629386e-11
sub-027,C3,13.125,1.157141924124025e-11
sub-027,C3,13.75,1.0299178391590691e-11
sub-027,C3,14.375,7.997180175851665e-12
sub-027,C3,15.0,9.054636837927537e-12
sub-027,C3,15.625,7.934882892167448e-12
sub-027,C3,16.25,8.649008565955657e-12
sub-027,C3,16.875,7.026316475901126e-12
sub-027,C3,17.5,7.152312430549854e-12
sub-027,C3,18.125,9.515989882711189e-12
sub-027,C3,18.75,8.302525753520659e-12
sub-027,C3,19.375,8.32490185359411e-12
sub-027,C3,20.0,7.457429256107157e-12
sub-027,C3,20.625,8.099646994229681e-12
sub-027,C3,21.25,7.944858215930148e-12
sub-027,C3,21.875,1.0178118532193706e-11
sub-027,C3,22.5,1.0500173807562274e-11
sub-027,C3,23.125,9.792705338185732e-12
sub-027,C3,23.75,1.0343201453696389e-11
sub-027,C3,24.375,7.593863353436312e-12
sub-027,C3,25.0,6.517291766719197e-12
sub-027,C3,25.625,8.10580096543558e-12
sub-027,C3,26.25,8.218493381071044e-12
sub-027,C3,26.875,8.308521288514278e-12
sub-027,C3,27.5,8.622793436141799e-12
sub-027,C3,28.125,7.057373958726185e-12
sub-027,C3,28.75,7.248164738532348e-12
sub-027,C3,29.375,8.459593085576185e-12
sub-027,C3,30.0,6.863367760904714e-12
sub-027,C3,30.625,5.108308750082864e-12
sub-027,C3,31.25,6.4375162762083155e-12
sub-027,C3,31.875,6.121918153196811e-12
sub-027,C3,32.5,7.831248803894323e-12
sub-027,C3,33.125,9.78084336206538e-12
sub-027,C3,33.75,6.925608393927237e-12
sub-027,C3,34.375,7.128599140940416e-12
sub-027,C3,35.0,7.90132064439513e-12
sub-027,C3,35.625,7.605309538835978e-12
sub-027,C3,36.25,7.012129344425557e-12
sub-027,C3,36.875,6.5346620243523365e-12
sub-027,C3,37.5,5.45226910411375e-12
sub-027,C3,38.125,4.520816553895699e-12
sub-027,C3,38.75,5.4894928301536235e-12
sub-027,C3,39.375,6.192354397160104e-12
sub-027,C3,40.0,6.9692809187802946e-12
sub-027,C4,1.25,6.401292553865936e-10
sub-027,C4,1.875,2.855784945592779e-10
sub-027,C4,2.5,1.8008423098515987e-10
sub-027,C4,3.125,9.212259383614185e-11
sub-027,C4,3.75,6.868423036314395e-11
sub-027,C4,4.375,6.107430421946126e-11
sub-027,C4,5.0,4.694970160744937e-11
sub-027,C4,5.625,3.0558528096868555e-11
sub-027,C4,6.25,3.925470212490236e-11
sub-027,C4,6.875,3.056157761699997e-11
sub-027,C4,7.5,2.3603986247123554e-11
sub-027,C4,8.125,2.496461662286786e-11
sub-027,C4,8.75,3.0181558564071295e-11
sub-027,C4,9.375,2.8480789451355953e-11
sub-027,C4,10.0,2.5677288220923657e-11
sub-027,C4,10.625,2.0747165281894233e-11
sub-027,C4,11.25,3.2372153568372455e-11
sub-027,C4,11.875,2.4905114037573198e-11
sub-027,C4,12.5,1.5163508072000917e-11
sub-027,C4,13.125,1.1094716930587536e-11
sub-027,C4,13.75,9.4177737881531e-12
sub-027,C4,14.375,7.0237415391485086e-12
sub-027,C4,15.0,9.44666393376592e-12
sub-027,C4,15.625,1.0655947669024696e-11
sub-027,C4,16.25,8.789752233752084e-12
sub-027,C4,16.875,9.491478198377265e-12
sub-027,C4,17.5,1.2000872618500754e-11
sub-027,C4,18.125,1.0598159768742003e-11
sub-027,C4,18.75,1.1660581855101732e-11
sub-027,C4,19.375,9.89844419982874e-12
sub-027,C4,20.0,1.2030296255251003e-11
sub-027,C4,20.625,1.0577394969330692e-11
sub-027,C4,21.25,1.5597781948102894e-11
sub-027,C4,21.875,1.7337801612387287e-11
sub-027,C4,22.5,1.6799690935085772e-11
sub-027,C4,23.125,1.3788490034748735e-11
sub-027,C4,23.75,1.2565335908263207e-11
sub-027,C4,24.375,1.4531606241843003e-11
sub-027,C4,25.0,1.8462766919617827e-11
sub-027,C4,25.625,1.617762288096081e-11
sub-027,C4,26.25,1.4652532073049067e-11
sub-027,C4,26.875,1.0776722232567343e-11
sub-027,C4,27.5,1.0240017313472076e-11
sub-027,C4,28.125,1.1629999704570914e-11
sub-027,C4,28.75,1.7850750768018744e-11
sub-027,C4,29.375,1.859825401724553e-11
sub-027,C4,30.0,1.5554838551036345e-11
sub-027,C4,30.625,1.1623951712432508e-11
sub-027,C4,31.25,1.2851369895348817e-11
sub-027,C4,31.875,1.5589094232956244e-11
sub-027,C4,32.5,1.391621340210846e-11
sub-027,C4,33.125,1.2617872240476368e-11
sub-027,C4,33.75,9.943295235374685e-12
sub-027,C4,34.375,1.0426200713063132e-11
sub-027,C4,35.0,1.4349637741624575e-11
sub-027,C4,35.625,1.0934851184515961e-11
sub-027,C4,36.25,1.2568158442587901e-11
sub-027,C4,36.875,1.2552937858013806e-11
sub-027,C4,37.5,1.5242677877406113e-11
sub-027,C4,38.125,1.1383379906331499e-11
sub-027,C4,38.75,1.2712023204725497e-11
sub-027,C4,39.375,1.5927698324111167e-11
sub-027,C4,40.0,1.5043049700782474e-11
sub-027,Cz,1.25,7.187994847063373e-10
sub-027,Cz,1.875,2.8797555203573993e-10
sub-027,Cz,2.5,1.728444074099326e-10
sub-027,Cz,3.125,1.4373435707018615e-10
sub-027,Cz,3.75,1.2459240907161104e-10
sub-027,Cz,4.375,8.526684538267355e-11
sub-027,Cz,5.0,5.720070049382874e-11
sub-027,Cz,5.625,3.7099949343804583e-11
sub-027,Cz,6.25,3.757167852773357e-11
sub-027,Cz,6.875,3.364741687749572e-11
sub-027,Cz,7.5,3.330607127827449e-11
sub-027,Cz,8.125,3.122514740517083e-11
sub-027,Cz,8.75,3.385392278224469e-11
sub-027,Cz,9.375,3.054690911319565e-11
sub-027,Cz,10.0,3.031192752170533e-11
sub-027,Cz,10.625,3.034028853952854e-11
sub-027,Cz,11.25,4.708351895431062e-11
sub-027,Cz,11.875,3.2476932260170495e-11
sub-027,Cz,12.5,1.3938216086258894e-11
sub-027,Cz,13.125,9.508850222417858e-12
sub-027,Cz,13.75,8.468913621061597e-12
sub-027,Cz,14.375,5.543258677461084e-12
sub-027,Cz,15.0,6.964998397109492e-12
sub-027,Cz,15.625,7.930591319905445e-12
sub-027,Cz,16.25,7.81522600903426e-12
sub-027,Cz,16.875,5.369511327152986e-12
sub-027,Cz,17.5,5.538242588743026e-12
sub-027,Cz,18.125,5.823249203685114e-12
sub-027,Cz,18.75,5.458448878105467e-12
sub-027,Cz,19.375,5.988782715826101e-12
sub-027,Cz,20.0,6.275129486507257e-12
sub-027,Cz,20.625,5.9198636138238766e-12
sub-027,Cz,21.25,8.384650109756088e-12
sub-027,Cz,21.875,7.434981774035014e-12
sub-027,Cz,22.5,6.852831095857266e-12
sub-027,Cz,23.125,5.741477094135134e-12
sub-027,Cz,23.75,4.901102373897514e-12
sub-027,Cz,24.375,5.53910842513031e-12
sub-027,Cz,25.0,6.427253298255183e-12
sub-027,Cz,25.625,6.282733401305037e-12
sub-027,Cz,26.25,5.8667170081184495e-12
sub-027,Cz,26.875,4.486444353771719e-12
sub-027,Cz,27.5,4.492865533592278e-12
sub-027,Cz,28.125,4.752886292393124e-12
sub-027,Cz,28.75,4.9803660878167386e-12
sub-027,Cz,29.375,5.7237395727618005e-12
sub-027,Cz,30.0,4.751127371980517e-12
sub-027,Cz,30.625,4.320970976224237e-12
sub-027,Cz,31.25,4.087973633660002e-12
sub-027,Cz,31.875,4.189997062876178e-12
sub-027,Cz,32.5,4.4256730754922e-12
sub-027,Cz,33.125,4.056911279165747e-12
sub-027,Cz,33.75,2.822569671557582e-12
sub-027,Cz,34.375,2.940077008321506e-12
sub-027,Cz,35.0,3.826290934846828e-12
sub-027,Cz,35.625,4.0393904443560846e-12
sub-027,Cz,36.25,3.927420734963963e-12
sub-027,Cz,36.875,3.674538332274243e-12
sub-027,Cz,37.5,3.599565521648298e-12
sub-027,Cz,38.125,3.0838477405732183e-12
sub-027,Cz,38.75,3.339594689236495e-12
sub-027,Cz,39.375,3.4727548054985022e-12
sub-027,Cz,40.0,3.73139522783484e-12
sub-028,C3,1.25,1.2494665712974252e-09
sub-028,C3,1.875,6.471903927617976e-10
sub-028,C3,2.5,4.220647056271311e-10
sub-028,C3,3.125,2.468382338343412e-10
sub-028,C3,3.75,1.488783331878405e-10
sub-028,C3,4.375,1.4661629354373209e-10
sub-028,C3,5.0,9.877035459034877e-11
sub-028,C3,5.625,8.612323793330699e-11
sub-028,C3,6.25,1.0104992963776895e-10
sub-028,C3,6.875,1.0734062274411482e-10
sub-028,C3,7.5,1.5309003015691527e-10
sub-028,C3,8.125,1.0278053454676365e-10
sub-028,C3,8.75,1.1860415682221262e-10
sub-028,C3,9.375,8.019989071821199e-11
sub-028,C3,10.0,3.863949372522653e-11
sub-028,C3,10.625,4.5874449290745185e-11
sub-028,C3,11.25,3.815126612906457e-11
sub-028,C3,11.875,3.731109173669213e-11
sub-028,C3,12.5,2.5226065210531967e-11
sub-028,C3,13.125,2.473924166720728e-11
sub-028,C3,13.75,2.075930989900055e-11
sub-028,C3,14.375,2.050180943053374e-11
sub-028,C3,15.0,1.6066390135123025e-11
sub-028,C3,15.625,1.4641499951020323e-11
sub-028,C3,16.25,1.6625199320083114e-11
sub-028,C3,16.875,1.3527655935843193e-11
sub-028,C3,17.5,1.349730984065057e-11
sub-028,C3,18.125,1.02127597059639e-11
sub-028,C3,18.75,7.694457776317733e-12
sub-028,C3,19.375,9.90352543522037e-12
sub-028,C3,20.0,8.852288474167826e-12
sub-028,C3,20.625,8.477615119294236e-12
sub-028,C3,21.25,9.673199869549673e-12
sub-028,C3,21.875,7.481252529102473e-12
sub-028,C3,22.5,7.937724302949571e-12
sub-028,C3,23.125,8.56360553267311e-12
sub-028,C3,23.75,8.316027292600357e-12
sub-028,C3,24.375,8.337795914381215e-12
sub-028,C3,25.0,7.919204584275624e-12
sub-028,C3,25.625,8.027443309677358e-12
sub-028,C3,26.25,6.347590441405695e-12
sub-028,C3,26.875,5.99900774923844e-12
sub-028,C3,27.5,4.542015746421786e-12
sub-028,C3,28.125,4.767194591561462e-12
sub-028,C3,28.75,5.267574555228591e-12
sub-028,C3,29.375,6.899275124110241e-12
sub-028,C3,30.0,7.3580918494501e-12
sub-028,C3,30.625,5.923496203135977e-12
sub-028,C3,31.25,4.808345478454665e-12
sub-028,C3,31.875,4.158421307848898e-12
sub-028,C3,32.5,4.80383905195104e-12
sub-028,C3,33.125,3.786460019422249e-12
sub-028,C3,33.75,3.6102228624212942e-12
sub-028,C3,34.375,3.6143137831965552e-12
sub-028,C3,35.0,3.3262142352093776e-12
sub-028,C3,35.625,3.38525611559351e-12
sub-028,C3,36.25,3.65472273545054e-12
sub-028,C3,36.875,3.1192687844724927e-12
sub-028,C3,37.5,3.968509907925058e-12
sub-028,C3,38.125,4.098802352290386e-12
sub-028,C3,38.75,4.254902395958036e-12
sub-028,C3,39.375,4.200694812586045e-12
sub-028,C3,40.0,4.1520364329357455e-12
sub-028,C4,1.25,1.3793984580775909e-09
sub-028,C4,1.875,6.482595225096485e-10
sub-028,C4,2.5,3.8639834232088095e-10
sub-028,C4,3.125,2.1533189273823256e-10
sub-028,C4,3.75,1.4128291119681295e-10
sub-028,C4,4.375,1.248093071998082e-10
sub-028,C4,5.0,1.0005345889879713e-10
sub-028,C4,5.625,9.972586093488361e-11
sub-028,C4,6.25,1.158528538331935e-10
sub-028,C4,6.875,1.0708834029724174e-10
sub-028,C4,7.5,1.153179656048562e-10
sub-028,C4,8.125,7.975550372871292e-11
sub-028,C4,8.75,6.163926383943403e-11
sub-028,C4,9.375,5.554799764850368e-11
sub-028,C4,10.0,4.504930023741832e-11
sub-028,C4,10.625,3.234138585690214e-11
sub-028,C4,11.25,2.6619928879504612e-11
sub-028,C4,11.875,1.5631996381370762e-11
sub-028,C4,12.5,1.5709423343325707e-11
sub-028,C4,13.125,2.079354905034573e-11
sub-028,C4,13.75,1.4323660107293408e-11
sub-028,C4,14.375,1.2740637854599479e-11
sub-028,C4,15.0,9.488379517224898e-12
sub-028,C4,15.625,1.0282758209212874e-11
sub-028,C4,16.25,9.517684165809713e-12
sub-028,C4,16.875,6.8029237854157836e-12
sub-028,C4,17.5,6.52708597482501e-12
sub-028,C4,18.125,7.311464830376209e-12
sub-028,C4,18.75,6.421069401536549e-12
sub-028,C4,19.375,5.545264867207692e-12
sub-028,C4,20.0,6.515341238786257e-12
sub-028,C4,20.625,6.206175379590772e-12
sub-028,C4,21.25,5.246006043639826e-12
sub-028,C4,21.875,4.621748904148889e-12
sub-028,C4,22.5,4.446876865077412e-12
sub-028,C4,23.125,4.173481756600485e-12
sub-028,C4,23.75,5.008391031772031e-12
sub-028,C4,24.375,4.965427752770962e-12
sub-028,C4,25.0,3.962782611374302e-12
sub-028,C4,25.625,3.3335911627094924e-12
sub-028,C4,26.25,3.1085243494207347e-12
sub-028,C4,26.875,2.606112829599973e-12
sub-028,C4,27.5,2.0496088759763106e-12
sub-028,C4,28.125,1.983063641527412e-12
sub-028,C4,28.75,2.9848543100763424e-12
sub-028,C4,29.375,2.6640092238658316e-12
sub-028,C4,30.0,2.102499311830142e-12
sub-028,C4,30.625,2.881381641405464e-12
sub-028,C4,31.25,2.59403452629514e-12
sub-028,C4,31.875,2.1738817496504643e-12
sub-028,C4,32.5,2.416833972678083e-12
sub-028,C4,33.125,2.7343829946092296e-12
sub-028,C4,33.75,1.4684807995343267e-12
sub-028,C4,34.375,2.2046523827747244e-12
sub-028,C4,35.0,2.416982021598188e-12
sub-028,C4,35.625,1.7485786313342367e-12
sub-028,C4,36.25,1.4655114437854386e-12
sub-028,C4,36.875,1.6161797469286097e-12
sub-028,C4,37.5,1.7493059480302108e-12
sub-028,C4,38.125,1.527370442647012e-12
sub-028,C4,38.75,1.8142721666584895e-12
sub-028,C4,39.375,2.150702747985527e-12
sub-028,C4,40.0,1.854980486865437e-12
sub-028,Cz,1.25,1.6351557583863767e-09
sub-028,Cz,1.875,7.61382570664959e-10
sub-028,Cz,2.5,4.727503190730254e-10
sub-028,Cz,3.125,2.6161389200585115e-10
sub-028,Cz,3.75,1.709390845392483e-10
sub-028,Cz,4.375,1.6516438044004654e-10
sub-028,Cz,5.0,1.3279876218767194e-10
sub-028,Cz,5.625,1.3283688210425342e-10
sub-028,Cz,6.25,1.4584105262311296e-10
sub-028,Cz,6.875,1.411993623866463e-10
sub-028,Cz,7.5,1.7194360700052844e-10
sub-028,Cz,8.125,1.0790443567857836e-10
sub-028,Cz,8.75,9.795644967333947e-11
sub-028,Cz,9.375,7.477016768945817e-11
sub-028,Cz,10.0,4.636453824471992e-11
sub-028,Cz,10.625,4.680477128807316e-11
sub-028,Cz,11.25,3.841322496228235e-11
sub-028,Cz,11.875,2.7926113757588815e-11
sub-028,Cz,12.5,2.7577064574893904e-11
sub-028,Cz,13.125,3.2736978922560135e-11
sub-028,Cz,13.75,2.5603626457098776e-11
sub-028,Cz,14.375,2.374804318031707e-11
sub-028,Cz,15.0,1.990051849308891e-11
sub-028,Cz,15.625,2.0306595193832785e-11
sub-028,Cz,16.25,1.6728549087666937e-11
sub-028,Cz,16.875,1.5772494697775553e-11
sub-028,Cz,17.5,1.7464559122994615e-11
sub-028,Cz,18.125,1.4676745059708122e-11
sub-028,Cz,18.75,1.2348519716964878e-11
sub-028,Cz,19.375,1.2954383334953137e-11
sub-028,Cz,20.0,1.2724858421543842e-11
sub-028,Cz,20.625,1.1809250979063716e-11
sub-028,Cz,21.25,9.496354930744383e-12
sub-028,Cz,21.875,8.535391171598506e-12
sub-028,Cz,22.5,8.923058591993324e-12
sub-028,Cz,23.125,7.760375705402596e-12
sub-028,Cz,23.75,9.635051046782076e-12
sub-028,Cz,24.375,7.636204582383246e-12
sub-028,Cz,25.0,5.891235158980029e-12
sub-028,Cz,25.625,4.916206744995877e-12
sub-028,Cz,26.25,5.211371961631788e-12
sub-028,Cz,26.875,4.336050225905608e-12
sub-028,Cz,27.5,2.9176776030560167e-12
sub-028,Cz,28.125,2.828769698376269e-12
sub-028,Cz,28.75,3.1582562860344405e-12
sub-028,Cz,29.375,3.3193949303475903e-12
sub-028,Cz,30.0,3.8022736497621175e-12
sub-028,Cz,30.625,4.060032893678329e-12
sub-028,Cz,31.25,3.2916314247234787e-12
sub-028,Cz,31.875,2.969772820631967e-12
sub-028,Cz,32.5,2.5583794045014037e-12
sub-028,Cz,33.125,2.4794773846086196e-12
sub-028,Cz,33.75,1.7624476061269531e-12
sub-028,Cz,34.375,2.1774797843889806e-12
sub-028,Cz,35.0,2.2289817457204614e-12
sub-028,Cz,35.625,1.9948133570994133e-12
sub-028,Cz,36.25,1.9194578724576915e-12
sub-028,Cz,36.875,1.9505454655828103e-12
sub-028,Cz,37.5,2.183883347893149e-12
sub-028,Cz,38.125,1.896032154843066e-12
sub-028,Cz,38.75,1.8522695320910614e-12
sub-028,Cz,39.375,2.0282908161130042e-12
sub-028,Cz,40.0,1.9502623072317456e-12
sub-029,C3,1.25,1.504713900813851e-10
sub-029,C3,1.875,4.480222184316424e-11
sub-029,C3,2.5,2.2809365690253155e-11
sub-029,C3,3.125,1.862202269888721e-11
sub-029,C3,3.75,8.34052793181706e-12
sub-029,C3,4.375,4.642782847608365e-12
sub-029,C3,5.0,4.661960030766906e-12
sub-029,C3,5.625,3.2959239808032494e-12
sub-029,C3,6.25,2.6607805865162115e-12
sub-029,C3,6.875,3.0574363506959015e-12
sub-029,C3,7.5,2.416275306918612e-12
sub-029,C3,8.125,3.3305695573975406e-12
sub-029,C3,8.75,5.407189262477185e-12
sub-029,C3,9.375,6.231595299479807e-12
sub-029,C3,10.0,7.484189559459789e-12
sub-029,C3,10.625,7.982068730826926e-12
sub-029,C3,11.25,6.124690765250917e-12
sub-029,C3,11.875,4.688140673950914e-12
sub-029,C3,12.5,3.74841984169066e-12
sub-029,C3,13.125,2.416570255995873e-12
sub-029,C3,13.75,2.0118524813629624e-12
sub-029,C3,14.375,1.6539811184696528e-12
sub-029,C3,15.0,1.3180672067376105e-12
sub-029,C3,15.625,1.3637958758794749e-12
sub-029,C3,16.25,1.0853228880172146e-12
sub-029,C3,16.875,1.0486892936472188e-12
sub-029,C3,17.5,1.214245874721143e-12
sub-029,C3,18.125,9.44193341113918e-13
sub-029,C3,18.75,8.332679886029928e-13
sub-029,C3,19.375,9.818578203860138e-13
sub-029,C3,20.0,1.00392222711665e-12
sub-029,C3,20.625,1.0684713215765076e-12
sub-029,C3,21.25,1.0021598102713956e-12
sub-029,C3,21.875,7.329158477663474e-13
sub-029,C3,22.5,6.330041016903922e-13
sub-029,C3,23.125,5.481412006352606e-13
sub-029,C3,23.75,5.357749269724019e-13
sub-029,C3,24.375,4.508186450847105e-13
sub-029,C3,25.0,2.46322761994409e-13
sub-029,C3,25.625,3.2288811280451623e-13
sub-029,C3,26.25,3.793164814545808e-13
sub-029,C3,26.875,3.2640919164228706e-13
sub-029,C3,27.5,2.4412575225935515e-13
sub-029,C3,28.125,2.6665424175639103e-13
sub-029,C3,28.75,2.731762244010897e-13
sub-029,C3,29.375,3.3343365962288556e-13
sub-029,C3,30.0,3.4880608597838977e-13
sub-029,C3,30.625,3.656199685387704e-13
sub-029,C3,31.25,3.5179030508107003e-13
sub-029,C3,31.875,2.9951765150936927e-13
sub-029,C3,32.5,3.468991215353013e-13
sub-029,C3,33.125,2.6155440431657094e-13
sub-029,C3,33.75,2.6996960500880225e-13
sub-029,C3,34.375,2.5345282150408736e-13
sub-029,C3,35.0,2.187895694531749e-13
sub-029,C3,35.625,2.283253874505479e-13
sub-029,C3,36.25,1.6731543470907265e-13
sub-029,C3,36.875,1.9168506763533186e-13
sub-029,C3,37.5,2.1673879401371265e-13
sub-029,C3,38.125,2.2528898643181785e-13
sub-029,C3,38.75,2.0025755465765978e-13
sub-029,C3,39.375,2.1783664681953333e-13
sub-029,C3,40.0,1.7932407552851865e-13
sub-029,C4,1.25,1.265180497574371e-10
sub-029,C4,1.875,3.518636398456425e-11
sub-029,C4,2.5,1.7664322725471122e-11
sub-029,C4,3.125,1.3760604089630613e-11
sub-029,C4,3.75,6.142022615537188e-12
sub-029,C4,4.375,4.324436280851771e-12
sub-029,C4,5.0,4.13837460142299e-12
sub-029,C4,5.625,3.3353319375298694e-12
sub-029,C4,6.25,2.5235094523728703e-12
sub-029,C4,6.875,2.662734503355051e-12
sub-029,C4,7.5,2.5833397631463246e-12
sub-029,C4,8.125,2.7005485927734576e-12
sub-029,C4,8.75,3.6095707786408056e-12
sub-029,C4,9.375,3.008433895211276e-12
sub-029,C4,10.0,4.177006541159677e-12
sub-029,C4,10.625,6.7701769712358185e-12
sub-029,C4,11.25,5.506720675716807e-12
sub-029,C4,11.875,3.062315204478001e-12
sub-029,C4,12.5,3.407330348551342e-12
sub-029,C4,13.125,2.067749424401776e-12
sub-029,C4,13.75,1.6686393491097603e-12
sub-029,C4,14.375,1.6740755345377064e-12
sub-029,C4,15.0,1.4166046849248627e-12
sub-029,C4,15.625,1.5024234745223686e-12
sub-029,C4,16.25,1.0547339804064042e-12
sub-029,C4,16.875,1.0245345013371535e-12
sub-029,C4,17.5,1.0026443173944704e-12
sub-029,C4,18.125,7.924879590532369e-13
sub-029,C4,18.75,6.143162043700285e-13
sub-029,C4,19.375,5.750500111213577e-13
sub-029,C4,20.0,8.384848006724446e-13
sub-029,C4,20.625,9.87203949617531e-13
sub-029,C4,21.25,8.589489059086585e-13
sub-029,C4,21.875,5.691011819637402e-13
sub-029,C4,22.5,3.9510587304644457e-13
sub-029,C4,23.125,3.955769301864366e-13
sub-029,C4,23.75,3.778489759900806e-13
sub-029,C4,24.375,3.5644565004588356e-13
sub-029,C4,25.0,2.520201941342758e-13
sub-029,C4,25.625,2.2240220744836146e-13
sub-029,C4,26.25,2.8194318212209124e-13
sub-029,C4,26.875,2.70747324403347e-13
sub-029,C4,27.5,2.110884025848202e-13
sub-029,C4,28.125,2.8980041481973894e-13
sub-029,C4,28.75,2.651706347548804e-13
sub-029,C4,29.375,3.35876404130341e-13
sub-029,C4,30.0,2.602785409172073e-13
sub-029,C4,30.625,2.368482316320456e-13
sub-029,C4,31.25,3.190511399274786e-13
sub-029,C4,31.875,3.2995106104506587e-13
sub-029,C4,32.5,2.7710878684285713e-13
sub-029,C4,33.125,2.758392843769508e-13
sub-029,C4,33.75,3.0425591302649705e-13
sub-029,C4,34.375,2.6662869514400153e-13
sub-029,C4,35.0,1.8861532446727808e-13
sub-029,C4,35.625,1.5584122713300882e-13
sub-029,C4,36.25,1.5481565900875575e-13
sub-029,C4,36.875,1.5948847990294167e-13
sub-029,C4,37.5,1.761928807696444e-13
sub-029,C4,38.125,2.0329885692059124e-13
sub-029,C4,38.75,2.045206367752632e-13
sub-029,C4,39.375,1.9694063173676129e-13
sub-029,C4,40.0,1.8755083668912503e-13
sub-029,Cz,1.25,1.507935867974038e-10
sub-029,Cz,1.875,4.064473762521403e-11
sub-029,Cz,2.5,2.191546560165297e-11
sub-029,Cz,3.125,1.7953872618783598e-11
sub-029,Cz,3.75,8.662786211171182e-12
sub-029,Cz,4.375,5.73078828810198e-12
sub-029,Cz,5.0,5.6215163412059654e-12
sub-029,Cz,5.625,4.078777747833687e-12
sub-029,Cz,6.25,3.0860727161944204e-12
sub-029,Cz,6.875,3.6077667806602283e-12
sub-029,Cz,7.5,3.29997190951664e-12
sub-029,Cz,8.125,3.7113258227959075e-12
sub-029,Cz,8.75,4.696481120130759e-12
sub-029,Cz,9.375,5.185207657303212e-12
sub-029,Cz,10.0,6.768738828278458e-12
sub-029,Cz,10.625,8.863525186153255e-12
sub-029,Cz,11.25,9.10235763430693e-12
sub-029,Cz,11.875,5.037824583253044e-12
sub-029,Cz,12.5,4.401136406001512e-12
sub-029,Cz,13.125,2.1588359021547944e-12
sub-029,Cz,13.75,1.8375857322382985e-12
sub-029,Cz,14.375,1.7627198639384292e-12
sub-029,Cz,15.0,1.4930005096175174e-12
sub-029,Cz,15.625,1.7386062719412647e-12
sub-029,Cz,16.25,1.27706142964121e-12
sub-029,Cz,16.875,1.1542028260190365e-12
sub-029,Cz,17.5,1.306587996248389e-12
sub-029,Cz,18.125,9.818904382878021e-13
sub-029,Cz,18.75,7.949285380475706e-13
sub-029,Cz,19.375,7.056076700966283e-13
sub-029,Cz,20.0,9.29258167280174e-13
sub-029,Cz,20.625,1.0869681023647416e-12
sub-029,Cz,21.25,1.124171175385763e-12
sub-029,Cz,21.875,6.961770781448158e-13
sub-029,Cz,22.5,7.127416306351516e-13
sub-029,Cz,23.125,5.618275772312077e-13
sub-029,Cz,23.75,4.073967783568789e-13
sub-029,Cz,24.375,3.3122317990854473e-13
sub-029,Cz,25.0,2.6806577853373807e-13
sub-029,Cz,25.625,2.8152937630103434e-13
sub-029,Cz,26.25,3.566993368796518e-13
sub-029,Cz,26.875,3.3113602447271605e-13
sub-029,Cz,27.5,2.603897303901646e-13
sub-029,Cz,28.125,3.204774677346816e-13
sub-029,Cz,28.75,2.6701597324689445e-13
sub-029,Cz,29.375,3.3970013998901583e-13
sub-029,Cz,30.0,3.2733728515018203e-13
sub-029,Cz,30.625,4.60076226702255e-13
sub-029,Cz,31.25,4.994238291291436e-13
sub-029,Cz,31.875,4.207923509930498e-13
sub-029,Cz,32.5,4.051478622685412e-13
sub-029,Cz,33.125,2.9988902279844925e-13
sub-029,Cz,33.75,3.478023290472073e-13
sub-029,Cz,34.375,3.1729511394603286e-13
sub-029,Cz,35.0,2.2593251395566275e-13
sub-029,Cz,35.625,2.0445594768559522e-13
sub-029,Cz,36.25,1.5714602011515946e-13
sub-029,Cz,36.875,1.6979475521100092e-13
sub-029,Cz,37.5,1.9528021937673363e-13
sub-029,Cz,38.125,1.6922002480088684e-13
sub-029,Cz,38.75,1.9752741138019578e-13
sub-029,Cz,39.375,2.078894109850128e-13
sub-029,Cz,40.0,1.7287400135385067e-13
sub-030,C3,1.25,1.529806236997961e-10
sub-030,C3,1.875,4.682029478263112e-11
sub-030,C3,2.5,2.030028294093323e-11
sub-030,C3,3.125,1.0482122052011488e-11
sub-030,C3,3.75,6.076709947480134e-12
sub-030,C3,4.375,4.184307633854967e-12
sub-030,C3,5.0,2.6394784629468366e-12
sub-030,C3,5.625,3.1546996745441513e-12
sub-030,C3,6.25,3.5857367105285727e-12
sub-030,C3,6.875,5.9021206093242035e-12
sub-030,C3,7.5,6.436778853457249e-12
sub-030,C3,8.125,5.245474671825364e-12
sub-030,C3,8.75,3.419061223522426e-12
sub-030,C3,9.375,2.4082360134457166e-12
sub-030,C3,10.0,2.5103750670190557e-12
sub-030,C3,10.625,2.622399299168141e-12
sub-030,C3,11.25,1.8984217156125446e-12
sub-030,C3,11.875,2.102825791312761e-12
sub-030,C3,12.5,1.574656025423143e-12
sub-030,C3,13.125,1.6795378267448213e-12
sub-030,C3,13.75,1.7586056945184525e-12
sub-030,C3,14.375,1.5638275862703589e-12
sub-030,C3,15.0,1.4522807627200518e-12
sub-030,C3,15.625,1.1572115520477526e-12
sub-030,C3,16.25,1.1101980963588099e-12
sub-030,C3,16.875,1.0482724628365009e-12
sub-030,C3,17.5,1.0244776945281293e-12
sub-030,C3,18.125,9.48483678288795e-13
sub-030,C3,18.75,8.42753232763628e-13
sub-030,C3,19.375,8.79422149524667e-13
sub-030,C3,20.0,9.391065964000866e-13
sub-030,C3,20.625,8.194694827649928e-13
sub-030,C3,21.25,7.993617412376646e-13
sub-030,C3,21.875,7.671943021169838e-13
sub-030,C3,22.5,7.887855735333366e-13
sub-030,C3,23.125,7.6501222797685e-13
sub-030,C3,23.75,6.990097905237255e-13
sub-030,C3,24.375,5.184475593651888e-13
