Sujeto,Canal,Frecuencia,Potencia
sub-022,C3,18.125,1.625006894927254e-11
sub-022,C3,18.75,1.3035553003934064e-11
sub-022,C3,19.375,8.834526058321003e-12
sub-022,C3,20.0,9.990380533950999e-12
sub-022,C3,20.625,8.433856948157042e-12
sub-022,C3,21.25,9.6205676332744e-12
sub-022,C3,21.875,1.0530687539234623e-11
sub-022,C3,22.5,1.0120824398657635e-11
sub-022,C3,23.125,8.411148849354396e-12
sub-022,C3,23.75,8.311512681079884e-12
sub-022,C3,24.375,7.430104795692633e-12
sub-022,C3,25.0,6.797502763653082e-12
sub-022,C3,25.625,9.07691574145399e-12
sub-022,C3,26.25,1.1788812691145807e-11
sub-022,C3,26.875,9.246444196759146e-12
sub-022,C3,27.5,7.473841870365027e-12
sub-022,C3,28.125,6.131432243864155e-12
sub-022,C3,28.75,5.5834578763059196e-12
sub-022,C3,29.375,4.823543532267222e-12
sub-022,C3,30.0,3.7011030287078575e-12
sub-022,C3,30.625,3.6265003168813153e-12
sub-022,C3,31.25,3.5298780432666686e-12
sub-022,C3,31.875,3.209481689429446e-12
sub-022,C3,32.5,2.821519841959737e-12
sub-022,C3,33.125,2.5126329629325945e-12
sub-022,C3,33.75,1.8691182768159113e-12
sub-022,C3,34.375,2.193023068648783e-12
sub-022,C3,35.0,3.362359634932753e-12
sub-022,C3,35.625,3.619598275477564e-12
sub-022,C3,36.25,2.3413950800214335e-12
sub-022,C3,36.875,2.1323045289702184e-12
sub-022,C3,37.5,2.012469739240088e-12
sub-022,C3,38.125,1.7776091792843104e-12
sub-022,C3,38.75,1.579000801916846e-12
sub-022,C3,39.375,1.8993831313690913e-12
sub-022,C3,40.0,1.6776958427957751e-12
sub-022,C4,1.25,7.992647349691049e-10
sub-022,C4,1.875,6.994583577799042e-10
sub-022,C4,2.5,4.391333806453986e-10
sub-022,C4,3.125,2.3578233402370245e-10
sub-022,C4,3.75,1.729354013373806e-10
sub-022,C4,4.375,1.1027477786872066e-10
sub-022,C4,5.0,1.2461344280123788e-10
sub-022,C4,5.625,1.0484447251973954e-10
sub-022,C4,6.25,9.266591546014324e-11
sub-022,C4,6.875,5.844361541848954e-11
sub-022,C4,7.5,5.998360120322688e-11
sub-022,C4,8.125,7.237913935327682e-11
sub-022,C4,8.75,3.65971993542806e-11
sub-022,C4,9.375,2.1329439552227084e-11
sub-022,C4,10.0,1.670029582368575e-11
sub-022,C4,10.625,1.714394744760023e-11
sub-022,C4,11.25,2.106189891939774e-11
sub-022,C4,11.875,2.5039789100886162e-11
sub-022,C4,12.5,1.8304546628492348e-11
sub-022,C4,13.125,1.24158551316585e-11
sub-022,C4,13.75,9.95706959033232e-12
sub-022,C4,14.375,1.8109945372266715e-11
sub-022,C4,15.0,2.071112107859086e-11
sub-022,C4,15.625,1.4709593982129863e-11
sub-022,C4,16.25,1.5793814684248222e-11
sub-022,C4,16.875,1.5560628870989102e-11
sub-022,C4,17.5,1.6238611205309068e-11
sub-022,C4,18.125,1.465772856961034e-11
sub-022,C4,18.75,1.0097085287291233e-11
sub-022,C4,19.375,8.203925418163257e-12
sub-022,C4,20.0,8.136774648963184e-12
sub-022,C4,20.625,7.59985410893739e-12
sub-022,C4,21.25,9.258163509675062e-12
sub-022,C4,21.875,1.1906563027263635e-11
sub-022,C4,22.5,9.240778999625727e-12
sub-022,C4,23.125,9.384790142798304e-12
sub-022,C4,23.75,9.17374716865658e-12
sub-022,C4,24.375,1.231666631800301e-11
sub-022,C4,25.0,7.842739606930436e-12
sub-022,C4,25.625,7.110772625524707e-12
sub-022,C4,26.25,7.618528086624619e-12
sub-022,C4,26.875,7.403640695659736e-12
sub-022,C4,27.5,7.351820494401049e-12
sub-022,C4,28.125,6.4780123666406585e-12
sub-022,C4,28.75,3.8600837601623314e-12
sub-022,C4,29.375,4.4797054423078576e-12
sub-022,C4,30.0,3.891753665077661e-12
sub-022,C4,30.625,3.6298510582678343e-12
sub-022,C4,31.25,3.511239194472821e-12
sub-022,C4,31.875,3.0191678744295967e-12
sub-022,C4,32.5,2.919709556098535e-12
sub-022,C4,33.125,2.4727931369075575e-12
sub-022,C4,33.75,1.9185566294422038e-12
sub-022,C4,34.375,2.1739093439867144e-12
sub-022,C4,35.0,3.0775773168607806e-12
sub-022,C4,35.625,2.8332014992005777e-12
sub-022,C4,36.25,2.179641492598451e-12
sub-022,C4,36.875,1.9623755421926726e-12
sub-022,C4,37.5,1.8973051037623043e-12
sub-022,C4,38.125,1.606152754504275e-12
sub-022,C4,38.75,1.8462488133154073e-12
sub-022,C4,39.375,1.9169867841054576e-12
sub-022,C4,40.0,1.8640750976870688e-12
sub-022,Cz,1.25,8.968759176163588e-10
sub-022,Cz,1.875,7.081468640517279e-10
sub-022,Cz,2.5,4.397711881453724e-10
sub-022,Cz,3.125,2.673286204148079e-10
sub-022,Cz,3.75,1.8016188532275103e-10
sub-022,Cz,4.375,1.1945551847511968e-10
sub-022,Cz,5.0,1.4961830588126925e-10
sub-022,Cz,5.625,1.2599671175267772e-10
sub-022,Cz,6.25,1.1925167313355144e-10
sub-022,Cz,6.875,7.568399991744532e-11
sub-022,Cz,7.5,7.248972061926165e-11
sub-022,Cz,8.125,9.13027991684519e-11
sub-022,Cz,8.75,4.3674445207287374e-11
sub-022,Cz,9.375,2.7280748979120046e-11
sub-022,Cz,10.0,2.1843385020689634e-11
sub-022,Cz,10.625,2.050755100724129e-11
sub-022,Cz,11.25,2.5456744404897956e-11
sub-022,Cz,11.875,2.395563533613718e-11
sub-022,Cz,12.5,1.7521115308568155e-11
sub-022,Cz,13.125,1.6637298820324408e-11
sub-022,Cz,13.75,1.475103494122658e-11
sub-022,Cz,14.375,1.9184072967340635e-11
sub-022,Cz,15.0,2.0217739226887088e-11
sub-022,Cz,15.625,1.6617160530169635e-11
sub-022,Cz,16.25,1.6740355132109946e-11
sub-022,Cz,16.875,1.6681532748431225e-11
sub-022,Cz,17.5,1.7548849567209638e-11
sub-022,Cz,18.125,1.7103064585325088e-11
sub-022,Cz,18.75,1.2638487469416558e-11
sub-022,Cz,19.375,9.748792796697384e-12
sub-022,Cz,20.0,9.83798127039077e-12
sub-022,Cz,20.625,8.446114393697299e-12
sub-022,Cz,21.25,7.934559513630987e-12
sub-022,Cz,21.875,9.159833728528256e-12
sub-022,Cz,22.5,8.67476738760651e-12
sub-022,Cz,23.125,9.19065932659627e-12
sub-022,Cz,23.75,8.77602780247281e-12
sub-022,Cz,24.375,1.1044156739382118e-11
sub-022,Cz,25.0,9.195921211467695e-12
sub-022,Cz,25.625,9.020534586032e-12
sub-022,Cz,26.25,1.1534663094448351e-11
sub-022,Cz,26.875,9.407563375780197e-12
sub-022,Cz,27.5,8.270741210206805e-12
sub-022,Cz,28.125,7.108149493400443e-12
sub-022,Cz,28.75,4.801146303562418e-12
sub-022,Cz,29.375,4.507963951873142e-12
sub-022,Cz,30.0,4.663640044927865e-12
sub-022,Cz,30.625,3.693556649277407e-12
sub-022,Cz,31.25,3.279216808080967e-12
sub-022,Cz,31.875,2.767328474405641e-12
sub-022,Cz,32.5,2.67877006251397e-12
sub-022,Cz,33.125,2.393283432593313e-12
sub-022,Cz,33.75,1.902155145060058e-12
sub-022,Cz,34.375,1.9638577308365286e-12
sub-022,Cz,35.0,3.4061480133496975e-12
sub-022,Cz,35.625,3.844058137984518e-12
sub-022,Cz,36.25,2.732488671292372e-12
sub-022,Cz,36.875,1.997633258256897e-12
sub-022,Cz,37.5,1.7213157019504548e-12
sub-022,Cz,38.125,1.879132625323777e-12
sub-022,Cz,38.75,1.6434826252096324e-12
sub-022,Cz,39.375,1.7468884722018206e-12
sub-022,Cz,40.0,1.6832545362146675e-12
sub-023,C3,1.25,7.219894786114199e-10
sub-023,C3,1.875,4.981559763567821e-10
sub-023,C3,2.5,1.888168539357582e-10
sub-023,C3,3.125,1.0959714897088785e-10
sub-023,C3,3.75,9.817548105781809e-11
sub-023,C3,4.375,6.86154980045739e-11
sub-023,C3,5.0,5.879485681979484e-11
sub-023,C3,5.625,4.3997485524374456e-11
sub-023,C3,6.25,3.722608602787808e-11
sub-023,C3,6.875,3.452230048025284e-11
sub-023,C3,7.5,3.804921958348419e-11
sub-023,C3,8.125,3.9665010329137685e-11
sub-023,C3,8.75,4.177186639743556e-11
sub-023,C3,9.375,3.828601946595469e-11
sub-023,C3,10.0,5.461336098461485e-11
sub-023,C3,10.625,4.939369634719971e-11
sub-023,C3,11.25,3.924659427020545e-11
sub-023,C3,11.875,2.7183521940943415e-11
sub-023,C3,12.5,2.6792514968536418e-11
sub-023,C3,13.125,2.50563389303177e-11
sub-023,C3,13.75,2.3156591182783997e-11
sub-023,C3,14.375,2.5195400568784328e-11
sub-023,C3,15.0,3.357003589790479e-11
sub-023,C3,15.625,2.366017072651143e-11
sub-023,C3,16.25,1.8111569819462026e-11
sub-023,C3,16.875,2.1021662297740616e-11
sub-023,C3,17.5,1.9726331607501282e-11
sub-023,C3,18.125,1.9698042537211064e-11
sub-023,C3,18.75,2.026472824065908e-11
sub-023,C3,19.375,2.0418336627689288e-11
sub-023,C3,20.0,1.4646643367274393e-11
sub-023,C3,20.625,1.3507920491448035e-11
sub-023,C3,21.25,1.171521639183849e-11
sub-023,C3,21.875,1.4138745741407555e-11
sub-023,C3,22.5,1.1573084531808938e-11
sub-023,C3,23.125,1.0912898889476331e-11
sub-023,C3,23.75,1.150436260054088e-11
sub-023,C3,24.375,9.032036234130958e-12
sub-023,C3,25.0,8.167887904823298e-12
sub-023,C3,25.625,7.875373950793599e-12
sub-023,C3,26.25,9.341946048516087e-12
sub-023,C3,26.875,8.677088027887475e-12
sub-023,C3,27.5,8.375828780626258e-12
sub-023,C3,28.125,7.432898997665427e-12
sub-023,C3,28.75,9.731073756641471e-12
sub-023,C3,29.375,8.558032835786424e-12
sub-023,C3,30.0,7.85871946694165e-12
sub-023,C3,30.625,6.525521720159556e-12
sub-023,C3,31.25,4.6310028738377636e-12
sub-023,C3,31.875,4.909442214102879e-12
sub-023,C3,32.5,4.507776937313335e-12
sub-023,C3,33.125,4.094822065158277e-12
sub-023,C3,33.75,4.786829271187042e-12
sub-023,C3,34.375,3.680637193560443e-12
sub-023,C3,35.0,3.530783887539278e-12
sub-023,C3,35.625,3.5174396890839485e-12
sub-023,C3,36.25,4.235209468214209e-12
sub-023,C3,36.875,5.318720000998791e-12
sub-023,C3,37.5,4.06731003053121e-12
sub-023,C3,38.125,4.4079246420397816e-12
sub-023,C3,38.75,4.1738903111936e-12
sub-023,C3,39.375,3.731002013569631e-12
sub-023,C3,40.0,3.683418591413568e-12
sub-023,C4,1.25,5.432083833825754e-10
sub-023,C4,1.875,3.6854791832788786e-10
sub-023,C4,2.5,1.4932845066191115e-10
sub-023,C4,3.125,8.43032427777836e-11
sub-023,C4,3.75,6.90482065196469e-11
sub-023,C4,4.375,4.935447528185953e-11
sub-023,C4,5.0,4.79885340043974e-11
sub-023,C4,5.625,2.837709061731876e-11
sub-023,C4,6.25,2.604207397543055e-11
sub-023,C4,6.875,3.0325882334107905e-11
sub-023,C4,7.5,3.169115186025834e-11
sub-023,C4,8.125,2.841386496601156e-11
sub-023,C4,8.75,3.5275748511006864e-11
sub-023,C4,9.375,3.930473020668694e-11
sub-023,C4,10.0,3.948450564349251e-11
sub-023,C4,10.625,3.6218596110496114e-11
sub-023,C4,11.25,2.615434045987629e-11
sub-023,C4,11.875,1.695723968186074e-11
sub-023,C4,12.5,2.0617268105921045e-11
sub-023,C4,13.125,2.6200154342332366e-11
sub-023,C4,13.75,2.5385687783678855e-11
sub-023,C4,14.375,2.5180413947042347e-11
sub-023,C4,15.0,3.394043275356552e-11
sub-023,C4,15.625,2.510020864099426e-11
sub-023,C4,16.25,2.106939746340076e-11
sub-023,C4,16.875,2.3709713690795616e-11
sub-023,C4,17.5,2.139238157831632e-11
sub-023,C4,18.125,1.6688426827854983e-11
sub-023,C4,18.75,1.643226288143602e-11
sub-023,C4,19.375,1.2518254094137008e-11
sub-023,C4,20.0,1.1383902155081924e-11
sub-023,C4,20.625,1.1795358988502434e-11
sub-023,C4,21.25,1.3285866454036024e-11
sub-023,C4,21.875,1.5443021296682925e-11
sub-023,C4,22.5,1.0045283114687893e-11
sub-023,C4,23.125,7.837841988764356e-12
sub-023,C4,23.75,8.9910817360566e-12
sub-023,C4,24.375,8.158735565550383e-12
sub-023,C4,25.0,7.586450954817949e-12
sub-023,C4,25.625,7.27767554876574e-12
sub-023,C4,26.25,7.100308845881603e-12
sub-023,C4,26.875,5.821805177417193e-12
sub-023,C4,27.5,6.465890427083372e-12
sub-023,C4,28.125,6.213307058019756e-12
sub-023,C4,28.75,6.37613173179372e-12
sub-023,C4,29.375,8.105669690949272e-12
sub-023,C4,30.0,6.7240421826019685e-12
sub-023,C4,30.625,5.325107097371881e-12
sub-023,C4,31.25,4.608936433657811e-12
sub-023,C4,31.875,4.019709533056355e-12
sub-023,C4,32.5,4.224999757404981e-12
sub-023,C4,33.125,4.155051778825907e-12
sub-023,C4,33.75,4.427834756580332e-12
sub-023,C4,34.375,3.511279057916638e-12
sub-023,C4,35.0,2.931562076975506e-12
sub-023,C4,35.625,3.2240383770034508e-12
sub-023,C4,36.25,3.749474441408522e-12
sub-023,C4,36.875,2.8138275071662987e-12
sub-023,C4,37.5,2.286934093125797e-12
sub-023,C4,38.125,3.818546142088744e-12
sub-023,C4,38.75,3.373875063306034e-12
sub-023,C4,39.375,2.6968137555981474e-12
sub-023,C4,40.0,2.620585021961943e-12
sub-023,Cz,1.25,6.426941080831509e-10
sub-023,Cz,1.875,4.4917512455567377e-10
sub-023,Cz,2.5,1.904839411002486e-10
sub-023,Cz,3.125,1.2249927199329457e-10
sub-023,Cz,3.75,1.0773057539251269e-10
sub-023,Cz,4.375,7.05054730674686e-11
sub-023,Cz,5.0,6.66535033082056e-11
sub-023,Cz,5.625,4.6783276605996514e-11
sub-023,Cz,6.25,3.926593780889742e-11
sub-023,Cz,6.875,4.032849526859159e-11
sub-023,Cz,7.5,4.841634863013597e-11
sub-023,Cz,8.125,4.820358053645199e-11
sub-023,Cz,8.75,5.0531254236721616e-11
sub-023,Cz,9.375,4.4294736912862956e-11
sub-023,Cz,10.0,5.281814871388344e-11
sub-023,Cz,10.625,4.85588054206056e-11
sub-023,Cz,11.25,3.999456631790983e-11
sub-023,Cz,11.875,2.5570331324949234e-11
sub-023,Cz,12.5,2.59472352999422e-11
sub-023,Cz,13.125,2.5964364879988652e-11
sub-023,Cz,13.75,2.5705908796451674e-11
sub-023,Cz,14.375,2.7424607663303045e-11
sub-023,Cz,15.0,3.8462510339087296e-11
sub-023,Cz,15.625,3.033215812032038e-11
sub-023,Cz,16.25,2.5294476049728004e-11
sub-023,Cz,16.875,2.6287786015273126e-11
sub-023,Cz,17.5,2.349713250854996e-11
sub-023,Cz,18.125,1.926781419132497e-11
sub-023,Cz,18.75,2.2088516209132385e-11
sub-023,Cz,19.375,1.8979714509477307e-11
sub-023,Cz,20.0,1.7859394878273326e-11
sub-023,Cz,20.625,1.4478770662276148e-11
sub-023,Cz,21.25,1.2776345305838588e-11
sub-023,Cz,21.875,1.6897834149435636e-11
sub-023,Cz,22.5,1.1015570643431934e-11
sub-023,Cz,23.125,1.0868128998307866e-11
sub-023,Cz,23.75,1.1847384528736407e-11
sub-023,Cz,24.375,8.777589553528283e-12
sub-023,Cz,25.0,8.71314879487914e-12
sub-023,Cz,25.625,8.7607623777405e-12
sub-023,Cz,26.25,1.1533651097872069e-11
sub-023,Cz,26.875,8.547340630403827e-12
sub-023,Cz,27.5,8.170946706606622e-12
sub-023,Cz,28.125,7.368758699451243e-12
sub-023,Cz,28.75,7.0921893920969496e-12
sub-023,Cz,29.375,8.051405499226773e-12
sub-023,Cz,30.0,7.071895873109467e-12
sub-023,Cz,30.625,5.304862754492452e-12
sub-023,Cz,31.25,3.252487035102428e-12
sub-023,Cz,31.875,3.803250544711368e-12
sub-023,Cz,32.5,3.670314173372074e-12
sub-023,Cz,33.125,2.9056276271177874e-12
sub-023,Cz,33.75,3.358057083470256e-12
sub-023,Cz,34.375,2.9173060082830687e-12
sub-023,Cz,35.0,2.5930124922087227e-12
sub-023,Cz,35.625,2.74494253742006e-12
sub-023,Cz,36.25,2.8456828773318206e-12
sub-023,Cz,36.875,2.8169747628704547e-12
sub-023,Cz,37.5,2.1662203846849374e-12
sub-023,Cz,38.125,2.6153418104882986e-12
sub-023,Cz,38.75,2.3186683978521897e-12
sub-023,Cz,39.375,2.1904213931166883e-12
sub-023,Cz,40.0,1.7357560491434494e-12
sub-024,C3,1.25,4.4939113441398684e-11
sub-024,C3,1.875,2.731858262441068e-11
sub-024,C3,2.5,2.0993980510901262e-11
sub-024,C3,3.125,1.331778617673156e-11
sub-024,C3,3.75,1.0946410151268923e-11
sub-024,C3,4.375,6.412814325841474e-12
sub-024,C3,5.0,6.262501971641029e-12
sub-024,C3,5.625,5.492811974980269e-12
sub-024,C3,6.25,9.431447168501122e-12
sub-024,C3,6.875,1.8640102533952078e-11
sub-024,C3,7.5,2.3493346098516933e-11
sub-024,C3,8.125,1.4930319337130684e-11
sub-024,C3,8.75,1.1535556164893582e-11
sub-024,C3,9.375,8.100133292235754e-12
sub-024,C3,10.0,7.708380130473932e-12
sub-024,C3,10.625,8.329716715053441e-12
sub-024,C3,11.25,6.480016903865271e-12
sub-024,C3,11.875,8.178210497457984e-12
sub-024,C3,12.5,8.743042137579707e-12
sub-024,C3,13.125,9.162672930437793e-12
sub-024,C3,13.75,1.0745735671631929e-11
sub-024,C3,14.375,1.0554951779986968e-11
sub-024,C3,15.0,8.804311307982232e-12
sub-024,C3,15.625,1.3064920093671532e-11
sub-024,C3,16.25,1.1063361297309384e-11
sub-024,C3,16.875,1.1455938255844635e-11
sub-024,C3,17.5,1.69358665403123e-11
sub-024,C3,18.125,1.633311772641483e-11
sub-024,C3,18.75,1.1692090130490727e-11
sub-024,C3,19.375,1.1594027752482712e-11
sub-024,C3,20.0,1.2839608024411894e-11
sub-024,C3,20.625,1.0095817390652168e-11
sub-024,C3,21.25,1.1754290699933137e-11
sub-024,C3,21.875,1.138503872625989e-11
sub-024,C3,22.5,9.868352551692703e-12
sub-024,C3,23.125,1.4914857203945573e-11
sub-024,C3,23.75,1.0745079288903512e-11
sub-024,C3,24.375,9.73638449567866e-12
sub-024,C3,25.0,1.1400914786350787e-11
sub-024,C3,25.625,1.0891338928995168e-11
sub-024,C3,26.25,1.0247326144080512e-11
sub-024,C3,26.875,1.0744454352887488e-11
sub-024,C3,27.5,1.4104965706283048e-11
sub-024,C3,28.125,1.2797769705609717e-11
sub-024,C3,28.75,1.4864180214189062e-11
sub-024,C3,29.375,1.561042737188857e-11
sub-024,C3,30.0,1.580325912292304e-11
sub-024,C3,30.625,1.8080934717984888e-11
sub-024,C3,31.25,1.4300224965656014e-11
sub-024,C3,31.875,1.2512534742375744e-11
sub-024,C3,32.5,1.4880394027478228e-11
sub-024,C3,33.125,1.4404152702917538e-11
sub-024,C3,33.75,1.3601519636269765e-11
sub-024,C3,34.375,1.8807025124793665e-11
sub-024,C3,35.0,1.3818209327313742e-11
sub-024,C3,35.625,1.2635905173637e-11
sub-024,C3,36.25,1.3593622050506498e-11
sub-024,C3,36.875,1.4561170832664115e-11
sub-024,C3,37.5,1.6132270022404757e-11
sub-024,C3,38.125,1.748864484269103e-11
sub-024,C3,38.75,1.2121957776935148e-11
sub-024,C3,39.375,1.4817050901078777e-11
sub-024,C3,40.0,1.4007822291210607e-11
sub-024,C4,1.25,3.357544885106234e-11
sub-024,C4,1.875,1.5299425526778104e-11
sub-024,C4,2.5,1.588182303550351e-11
sub-024,C4,3.125,1.2553792564182617e-11
sub-024,C4,3.75,8.644996725070758e-12
sub-024,C4,4.375,5.324315131273411e-12
sub-024,C4,5.0,4.376014033275022e-12
sub-024,C4,5.625,3.90821509375441e-12
sub-024,C4,6.25,7.691210802763e-12
sub-024,C4,6.875,1.5786471099167914e-11
sub-024,C4,7.5,2.1806727784684403e-11
sub-024,C4,8.125,1.3829840232608709e-11
sub-024,C4,8.75,1.1421323961403465e-11
sub-024,C4,9.375,6.970872647642645e-12
sub-024,C4,10.0,5.2200069268475514e-12
sub-024,C4,10.625,5.063723635698966e-12
sub-024,C4,11.25,5.5568658397346506e-12
sub-024,C4,11.875,5.927322893895272e-12
sub-024,C4,12.5,6.980007484748861e-12
sub-024,C4,13.125,8.006712664835971e-12
sub-024,C4,13.75,8.40186804371662e-12
sub-024,C4,14.375,8.458314957060078e-12
sub-024,C4,15.0,7.292997042780283e-12
sub-024,C4,15.625,6.755739889404842e-12
sub-024,C4,16.25,7.1901448839879736e-12
sub-024,C4,16.875,8.483143284485407e-12
sub-024,C4,17.5,9.998742696390879e-12
sub-024,C4,18.125,8.575472010841806e-12
sub-024,C4,18.75,1.0853073784114717e-11
sub-024,C4,19.375,8.143846260283454e-12
sub-024,C4,20.0,1.1300977536259006e-11
sub-024,C4,20.625,1.0371559943508939e-11
sub-024,C4,21.25,1.1415880563386866e-11
sub-024,C4,21.875,1.2118046335798665e-11
sub-024,C4,22.5,1.1381887797339968e-11
sub-024,C4,23.125,1.4278167030651504e-11
sub-024,C4,23.75,1.0987104837350683e-11
sub-024,C4,24.375,8.552513658349092e-12
sub-024,C4,25.0,1.456760904631828e-11
sub-024,C4,25.625,1.3371758875578567e-11
sub-024,C4,26.25,1.360888885938305e-11
sub-024,C4,26.875,1.2985539184047598e-11
sub-024,C4,27.5,1.1709128039106595e-11
sub-024,C4,28.125,1.2903067859795617e-11
sub-024,C4,28.75,9.90079497139953e-12
sub-024,C4,29.375,8.723196939164771e-12
sub-024,C4,30.0,1.2938494185910625e-11
sub-024,C4,30.625,1.1738321504438632e-11
sub-024,C4,31.25,8.957900455165732e-12
sub-024,C4,31.875,1.0544084146799228e-11
sub-024,C4,32.5,1.2064130487308808e-11
sub-024,C4,33.125,1.1022690348184269e-11
sub-024,C4,33.75,9.32792407669978e-12
sub-024,C4,34.375,1.1764142659535115e-11
sub-024,C4,35.0,1.1626997587467934e-11
sub-024,C4,35.625,1.1330963688907288e-11
sub-024,C4,36.25,9.707831973904785e-12
sub-024,C4,36.875,1.305763825805997e-11
sub-024,C4,37.5,1.2099248100590151e-11
sub-024,C4,38.125,1.0208718400860518e-11
sub-024,C4,38.75,9.962192844593819e-12
sub-024,C4,39.375,9.518063082689618e-12
sub-024,C4,40.0,8.57649228418231e-12
sub-024,Cz,1.25,5.451922097046568e-11
sub-024,Cz,1.875,2.919164400532327e-11
sub-024,Cz,2.5,2.8640615106339955e-11
sub-024,Cz,3.125,2.15054021532994e-11
sub-024,Cz,3.75,1.498845199887693e-11
sub-024,Cz,4.375,8.622525885707898e-12
sub-024,Cz,5.0,8.189050665164506e-12
sub-024,Cz,5.625,7.674400098032709e-12
sub-024,Cz,6.25,1.207531791677384e-11
sub-024,Cz,6.875,2.4762795970151396e-11
sub-024,Cz,7.5,3.303437644859571e-11
sub-024,Cz,8.125,2.4735775049550006e-11
sub-024,Cz,8.75,2.0498745042967787e-11
sub-024,Cz,9.375,1.0268417749837801e-11
sub-024,Cz,10.0,6.044584709723955e-12
sub-024,Cz,10.625,5.540754694542451e-12
sub-024,Cz,11.25,5.300089497705368e-12
sub-024,Cz,11.875,7.331806248101328e-12
sub-024,Cz,12.5,6.469241064488316e-12
sub-024,Cz,13.125,7.305606531058054e-12
sub-024,Cz,13.75,6.983137535223329e-12
sub-024,Cz,14.375,7.09820892948028e-12
sub-024,Cz,15.0,5.0259866273381885e-12
sub-024,Cz,15.625,6.10929717319422e-12
sub-024,Cz,16.25,7.184616140721446e-12
sub-024,Cz,16.875,7.997580600792273e-12
sub-024,Cz,17.5,9.257855361712008e-12
sub-024,Cz,18.125,7.67220548947711e-12
sub-024,Cz,18.75,9.194716742668932e-12
sub-024,Cz,19.375,9.16957665771437e-12
sub-024,Cz,20.0,1.0627355888474424e-11
sub-024,Cz,20.625,8.255092745128966e-12
sub-024,Cz,21.25,8.700039140872255e-12
sub-024,Cz,21.875,8.785144410038137e-12
sub-024,Cz,22.5,8.748401741890007e-12
sub-024,Cz,23.125,1.215009786264462e-11
sub-024,Cz,23.75,1.0662541217699943e-11
sub-024,Cz,24.375,7.954002188743578e-12
sub-024,Cz,25.0,1.0511454416652237e-11
sub-024,Cz,25.625,9.853929682349231e-12
sub-024,Cz,26.25,9.262275927095278e-12
sub-024,Cz,26.875,9.070614506601034e-12
sub-024,Cz,27.5,8.421777659151067e-12
sub-024,Cz,28.125,8.474082175611266e-12
sub-024,Cz,28.75,9.610051631730993e-12
sub-024,Cz,29.375,8.154267665910545e-12
sub-024,Cz,30.0,1.0816338231452535e-11
sub-024,Cz,30.625,9.843980161595316e-12
sub-024,Cz,31.25,6.47943911183109e-12
sub-024,Cz,31.875,6.9791435699743314e-12
sub-024,Cz,32.5,7.95514352711116e-12
sub-024,Cz,33.125,6.790840783601394e-12
sub-024,Cz,33.75,7.269978718174555e-12
sub-024,Cz,34.375,9.170964930976355e-12
sub-024,Cz,35.0,7.55137363657923e-12
sub-024,Cz,35.625,7.11761857188681e-12
sub-024,Cz,36.25,6.726158030993104e-12
sub-024,Cz,36.875,7.730318651249145e-12
sub-024,Cz,37.5,7.86278151408383e-12
sub-024,Cz,38.125,7.933738645966049e-12
sub-024,Cz,38.75,6.315503282849673e-12
sub-024,Cz,39.375,5.813776086213167e-12
sub-024,Cz,40.0,6.3133894880617365e-12
sub-025,C3,1.25,9.122468641807098e-12
sub-025,C3,1.875,5.17592424715783e-12
sub-025,C3,2.5,4.2865414699584554e-12
sub-025,C3,3.125,4.2198267736618855e-12
sub-025,C3,3.75,2.6996504556925802e-12
sub-025,C3,4.375,2.3819111082996893e-12
sub-025,C3,5.0,2.516916117374316e-12
sub-025,C3,5.625,2.8324976777726486e-12
sub-025,C3,6.25,2.4611659664816506e-12
sub-025,C3,6.875,2.3714033076517867e-12
sub-025,C3,7.5,2.7728440569817938e-12
sub-025,C3,8.125,5.374318147977991e-12
sub-025,C3,8.75,6.00021185777658e-12
sub-025,C3,9.375,5.527629801758197e-12
sub-025,C3,10.0,6.0902493114932435e-12
sub-025,C3,10.625,9.88167089663947e-12
sub-025,C3,11.25,7.416830708290316e-12
sub-025,C3,11.875,3.4421588096589473e-12
sub-025,C3,12.5,2.3783724760102847e-12
sub-025,C3,13.125,1.716299802698128e-12
sub-025,C3,13.75,1.13313026659159e-12
sub-025,C3,14.375,9.32171289367957e-13
sub-025,C3,15.0,8.934815349614182e-13
sub-025,C3,15.625,7.345259805322729e-13
sub-025,C3,16.25,8.133197635008939e-13
sub-025,C3,16.875,8.730062449165742e-13
sub-025,C3,17.5,1.4327407183432857e-12
sub-025,C3,18.125,1.822974709013117e-12
sub-025,C3,18.75,1.1854159289503118e-12
sub-025,C3,19.375,1.3465808490053484e-12
sub-025,C3,20.0,1.6993384558640064e-12
sub-025,C3,20.625,2.1258909576132368e-12
sub-025,C3,21.25,2.0713132585688167e-12
sub-025,C3,21.875,1.8626675132512076e-12
sub-025,C3,22.5,2.208840509944659e-12
sub-025,C3,23.125,2.6851099346009234e-12
sub-025,C3,23.75,3.615714532820224e-12
sub-025,C3,24.375,4.410538863696694e-12
sub-025,C3,25.0,4.225008354358454e-12
sub-025,C3,25.625,3.98491432823862e-12
sub-025,C3,26.25,4.317303062583605e-12
sub-025,C3,26.875,3.95689549492752e-12
sub-025,C3,27.5,3.795439637044576e-12
sub-025,C3,28.125,3.4129105741418217e-12
sub-025,C3,28.75,2.9383853640100005e-12
sub-025,C3,29.375,2.282212536035519e-12
sub-025,C3,30.0,1.503585126651825e-12
sub-025,C3,30.625,6.704993884432013e-13
